I	5447	-
I	22925	+
I	112690	-
I	127747	-
I	197339	-
I	144773	-
I	106260	-
I	80707	+
I	97913	+
I	98286	-
I	98337	+
I	16168	+
I	66971	-
I	23828	+
I	95139	+
I	133350	+
I	117429	-
I	171752	+
I	5445	-
I	11095	+
I	169666	+
I	112744	-
I	183881	+
I	184541	+
I	160069	-
I	101127	+
I	46445	-
I	161519	+
I	140909	+
I	188136	+
I	167262	+
I	38562	-
I	140396	-
I	162823	+
I	162687	+
I	34391	-
I	62932	+
I	139486	-
I	95765	+
I	1031	-
I	158903	+
I	103299	+
I	50445	-
I	45490	+
I	180507	-
I	70748	+
I	96245	-
I	90845	+
I	144031	-
I	115566	+
I	82598	+
I	187273	-
I	80581	+
I	115379	+
I	190289	-
I	178642	-
I	128762	-
I	67315	-
I	88169	-
I	123115	-
I	187711	+
I	138386	+
I	3087	+
I	178940	+
I	61416	+
I	191972	-
I	78024	+
I	143570	+
I	169381	+
I	124230	+
I	188222	-
I	100336	+
I	126846	-
I	100896	-
I	45891	-
I	193231	+
I	134725	+
I	19915	+
I	169533	-
I	194850	-
I	86648	-
I	197631	-
I	19420	-
I	84902	+
I	113691	+
I	182883	-
I	26264	+
I	19735	-
I	93055	+
I	97685	-
I	190749	+
I	97782	-
I	135083	+
I	196511	-
I	123709	+
I	153727	-
I	185634	+
I	127062	-
I	134343	-
I	55531	+
I	152963	+
I	177625	+
I	131537	+
I	119416	-
I	186127	+
I	182364	+
I	126426	+
I	73987	-
I	179664	-
I	136839	+
I	167294	+
I	126231	-
I	40270	+
I	21326	+
I	160874	-
I	74921	+
I	6125	+
I	61752	+
I	33507	-
I	32455	+
I	85546	-
I	174638	+
I	68222	-
I	31740	-
I	119785	+
I	61668	-
I	122103	+
I	58347	-
I	52437	-
I	87975	+
I	20922	-
I	188664	-
I	36733	-
I	86806	-
I	116469	+
I	80583	-
I	142940	+
I	159966	-
I	120488	-
I	165651	-
I	195111	+
I	152916	+
I	172185	-
I	154141	+
I	178591	+
I	29478	+
I	157445	-
I	40733	+
I	85567	-
I	83660	+
I	24485	-
I	115953	+
I	97572	-
I	163944	+
I	182386	+
I	61150	+
I	21682	-
I	36189	+
I	177129	+
I	172972	+
I	147338	+
I	81920	-
I	52048	-
I	175841	+
I	180123	+
I	57452	+
I	40416	+
I	54968	-
I	198004	-
I	105494	-
I	164372	-
I	188857	+
I	27003	-
I	117553	-
I	66952	-
I	24475	+
I	73240	+
I	56481	+
I	180827	-
I	40761	-
I	46606	+
I	181916	-
I	6047	+
I	105067	+
I	42183	-
I	89387	-
I	182313	+
I	68054	-
I	79336	-
I	59130	+
I	94077	+
I	149987	-
I	29868	+
I	47895	+
I	167315	-
I	156512	+
I	75456	+
I	78608	+
I	179882	-
I	175105	+
I	19013	-
I	64785	-
I	163346	+
I	72956	-
I	176581	-
I	23269	-
I	49789	+
I	104810	-
I	123089	-
I	98179	-
I	140888	+
I	120739	+
I	4752	+
I	148205	-
I	36381	+
I	57355	+
I	61306	-
I	164799	+
I	39021	+
I	181245	-
I	155480	-
I	143035	-
I	801	+
I	6381	+
I	63694	-
I	184295	-
I	199630	+
I	90795	+
I	22519	+
I	142014	+
I	101460	-
I	173298	+
I	2321	+
I	57207	-
I	104103	-
I	185472	-
I	118615	-
I	56959	-
I	194329	-
I	36133	-
I	108022	+
I	113167	-
I	146725	+
I	18698	+
I	39078	-
I	81044	+
I	151707	-
I	62739	+
I	81244	-
I	152199	-
I	37899	+
I	10747	-
I	94541	-
I	2077	+
I	21823	-
I	81770	-
I	181584	-
I	115501	+
I	176661	-
I	191794	+
I	42513	-
I	187438	+
I	147116	-
I	174178	+
I	2678	+
I	88463	-
I	131055	+
I	190004	-
I	174640	+
I	93660	-
I	51206	+
I	89750	+
I	166925	-
I	12135	+
I	150951	-
I	16206	+
I	124788	-
I	25552	+
I	165703	+
I	198843	+
I	5881	+
I	177496	-
I	114272	-
I	105090	+
I	16777	+
I	13398	+
I	116377	+
I	147343	-
I	20956	-
I	81437	-
I	131579	-
I	194355	+
I	171320	-
I	40304	-
I	199119	-
I	96198	+
I	85210	-
I	74383	-
I	170017	+
I	58891	-
I	80069	-
I	86635	-
I	10310	+
I	70932	+
I	3042	+
I	110375	+
I	89100	+
I	95291	+
I	159441	+
I	184068	-
I	132420	+
I	38291	+
I	108853	+
I	158814	-
I	120875	-
I	112713	+
I	42459	-
I	30324	-
I	52011	-
I	7863	+
I	44963	+
I	10837	+
I	81960	+
I	125408	-
I	21748	+
I	170314	-
I	96291	-
I	191074	-
I	9019	-
I	77012	-
I	122387	-
I	114237	-
I	113171	-
I	51603	+
I	9555	+
I	29220	+
I	52339	+
I	64371	-
I	15465	+
I	90846	+
I	14311	-
I	41615	+
I	196723	+
I	15070	+
I	104534	+
I	50196	-
I	31425	-
I	98446	+
I	5689	-
I	189988	-
I	98583	-
I	156821	+
I	193965	+
I	61213	+
I	150601	-
I	128509	+
I	45806	+
I	5260	-
I	10418	-
I	22360	-
I	30587	-
I	106583	-
I	186898	-
I	198295	-
I	165552	-
I	154530	+
I	173508	-
I	69010	-
I	111923	+
I	79328	-
I	30083	-
I	76897	-
I	29734	+
I	3158	-
I	2529	+
I	186902	+
I	42371	+
I	41144	+
I	176043	+
I	136231	-
I	68695	+
I	191194	+
I	91464	-
I	138754	+
I	106607	+
I	52749	-
I	15488	+
I	42995	-
I	104292	-
I	80002	-
I	63703	-
I	189681	+
I	81752	+
I	25550	+
I	77741	-
I	101794	+
I	134641	-
I	198713	-
I	53694	-
I	43810	-
I	29193	+
I	125767	+
I	77062	+
I	81585	-
I	100205	+
I	148854	+
I	167149	-
I	93956	+
I	80355	-
I	76363	-
I	155458	+
I	192338	-
I	53714	-
I	56361	+
I	13349	+
I	59406	-
I	160049	-
I	60013	+
I	16716	+
I	22512	-
I	81275	+
I	172228	-
I	74114	-
I	81664	+
I	128997	+
I	32103	+
I	12091	+
I	142132	-
I	13675	-
I	33330	+
I	65570	-
I	45795	+
I	164798	-
I	84723	+
I	15028	+
I	118992	+
I	101354	+
I	164443	-
I	131840	+
I	183324	-
I	114194	-
I	94844	-
I	83717	-
I	156921	+
I	111109	+
I	46354	-
I	132896	+
I	61088	-
I	120836	+
I	166063	-
I	58633	+
I	60058	-
I	19249	+
I	47468	+
I	104154	-
I	98517	-
I	168728	+
I	175972	-
I	184113	-
I	68810	-
I	105033	-
I	73741	-
I	121322	-
I	3066	+
I	27643	-
I	192280	-
I	48625	-
I	103571	-
I	2690	+
I	74298	+
I	150316	+
I	44266	+
I	58409	+
I	90816	-
I	24016	+
I	58385	-
I	38780	-
I	155438	+
I	28238	+
I	145414	-
I	191146	+
I	68102	+
I	174888	+
I	81462	-
I	54099	+
I	22836	+
I	95302	-
I	156046	-
I	169675	+
I	114524	+
I	49015	+
I	94711	+
I	97639	-
I	169456	+
I	183349	+
I	135039	-
I	146638	+
I	29804	+
I	114167	-
I	58066	-
I	193323	-
I	127084	-
I	39564	+
I	27591	+
I	71014	+
I	186184	+
I	3050	-
I	164225	+
I	87013	-
I	199180	+
I	32921	-
I	6380	-
I	189155	+
I	55880	-
I	63373	-
I	127243	+
I	22160	+
I	114874	-
I	64226	+
I	43358	+
I	16060	-
I	94902	-
I	15321	+
I	43014	+
I	39806	-
I	125766	-
I	110926	+
I	37385	+
I	153495	+
I	37129	+
I	131312	+
I	10660	+
I	123658	+
I	178399	+
I	132462	+
I	32124	-
I	139267	+
I	59072	+
I	12275	+
I	52439	+
I	114687	+
I	131521	-
I	24112	-
I	187089	-
I	75554	-
I	7121	+
I	188520	-
I	61515	+
I	185998	+
I	58290	+
I	54629	-
I	13308	-
I	154346	+
I	175427	+
I	64436	-
I	110302	-
I	100076	-
I	192659	-
I	26962	+
I	32969	+
I	187176	-
I	181474	+
I	10346	-
I	26935	-
I	142617	+
I	29767	-
I	193099	-
I	72358	+
I	190796	+
I	86886	-
I	142359	+
I	27540	+
I	142559	-
I	188097	-
I	117361	+
I	189934	+
I	119612	-
I	12800	-
I	197055	-
I	152864	+
I	82372	+
I	153593	-
I	146677	+
I	76512	-
I	20569	-
I	162683	+
I	70269	-
I	58784	-
I	104977	+
I	151071	+
I	155999	+
I	96582	-
I	63653	+
I	43000	-
I	50105	+
I	81125	-
I	88306	-
I	125954	+
I	140222	+
I	33998	+
I	23745	+
I	8799	+
I	54439	-
I	159940	+
I	26581	+
I	86147	+
I	94216	-
I	49781	-
I	195956	-
I	50729	-
I	80256	+
I	4530	+
I	196944	+
I	85650	-
I	153494	+
I	70140	+
I	138191	+
I	121029	+
I	131196	-
I	59983	+
I	99892	+
I	115675	+
I	185620	-
I	142590	+
I	85082	+
I	90363	-
I	19350	-
I	184527	+
I	20670	-
I	73216	-
I	30822	-
I	133104	+
I	178517	-
I	198096	-
I	157018	+
I	94505	+
I	140508	-
I	101920	-
I	192425	+
I	32037	-
I	119437	-
I	15525	-
I	163355	+
I	96066	+
I	133444	+
I	25032	-
I	125345	+
I	164502	-
I	88514	-
I	64243	-
I	80745	-
I	71932	-
I	55878	+
I	194059	-
I	29933	-
I	195687	+
I	150904	+
I	7670	+
I	170237	+
I	105222	-
I	101933	+
I	4068	-
I	112998	-
I	140053	+
I	74996	+
I	119938	-
I	29349	+
I	68365	+
I	197818	+
I	26701	+
I	25230	-
I	85402	-
I	101247	+
I	125936	+
I	197196	+
I	186385	+
I	86811	-
I	51851	+
I	50119	+
I	187369	-
I	53913	-
I	186520	-
I	22419	-
I	112984	-
I	113475	+
I	33853	+
I	177057	+
I	17464	+
I	101763	-
I	157936	-
I	52882	-
I	139711	+
I	16663	-
I	60586	-
I	94650	+
I	7678	+
I	185532	-
I	98608	-
I	392	-
I	44727	+
I	172640	+
I	122446	-
I	91463	-
I	137598	+
I	56575	+
I	165983	-
I	53589	+
I	144387	+
I	92741	-
I	110649	+
I	134854	+
I	137270	+
I	39152	+
I	40776	-
I	165279	+
I	62597	-
I	103086	+
I	124952	-
I	34168	-
I	20021	-
I	144837	-
I	177948	-
I	25665	-
I	72401	+
I	167170	-
I	109382	-
I	66733	+
I	21557	-
I	165530	-
I	69460	-
I	173868	+
I	33810	-
I	18947	+
I	93386	+
I	155168	+
I	194222	+
I	165122	+
I	14949	+
I	91228	+
I	49235	+
I	184027	+
I	194724	-
I	149445	-
I	56225	+
I	48991	+
I	179493	+
I	54974	+
I	34561	+
I	49507	+
I	9212	+
I	112021	+
I	63045	-
I	65189	+
I	147008	-
I	171133	-
I	147550	-
I	185188	-
I	53588	+
I	64591	+
I	12195	-
I	36769	+
I	50243	-
I	52669	+
I	76238	+
I	71153	-
I	167674	-
I	115974	+
I	19902	-
I	179061	-
I	65313	+
I	171177	-
I	196829	-
I	1166	+
I	114639	+
I	164854	+
I	17676	+
I	114656	-
I	110812	-
I	13770	-
I	58647	+
I	48854	-
I	137532	-
I	120070	-
I	89432	+
I	161932	-
I	44989	-
I	80307	-
I	174334	+
I	29646	-
I	172016	+
I	125815	-
I	32240	-
I	92961	-
I	90164	+
I	115325	+
I	183572	+
I	65925	-
I	148345	+
I	83680	+
I	160274	-
I	26445	+
I	33135	-
I	172711	-
I	103809	+
I	188548	-
I	131239	+
I	147181	+
I	60361	-
I	45880	+
I	83844	-
I	47295	-
I	25854	-
I	84394	+
I	152105	+
I	180852	+
I	23280	+
I	57649	-
I	13868	-
I	180246	+
I	18410	+
I	150025	+
I	122404	-
I	145531	-
I	118839	-
I	84385	+
I	138310	-
I	72309	-
I	87360	+
I	50986	-
I	58856	-
I	70980	-
I	171047	-
I	140318	-
I	126979	+
I	108377	-
I	83065	-
I	91281	-
I	49660	-
I	196528	+
I	180668	-
I	80336	+
I	98119	+
I	34439	-
I	16441	+
I	134310	-
I	122868	+
I	33584	-
I	95035	+
I	67789	+
I	176877	+
I	18740	-
I	193017	-
I	175776	+
I	63510	+
I	78957	+
I	32228	-
I	11999	+
I	124873	-
I	153372	-
I	137723	+
I	156467	+
I	39437	+
I	114383	+
I	150624	-
I	64669	+
I	37732	+
I	80016	+
I	16657	-
I	101724	+
I	22346	+
I	125477	-
I	143218	-
I	130818	+
I	196690	+
I	43465	-
I	98394	-
I	131066	+
I	72660	-
I	55866	-
I	31988	-
I	97179	-
I	72505	-
I	116514	-
I	106703	-
I	17195	-
I	124742	-
I	69990	-
I	169820	+
I	68530	+
I	105980	-
I	127795	+
I	68292	+
I	152515	+
I	174028	+
I	55622	-
I	64108	+
I	55667	-
I	195750	-
I	86275	-
I	35953	+
I	27916	-
I	116481	+
I	143221	+
I	175700	-
I	26974	+
I	128259	-
I	57398	-
I	116871	-
I	33216	+
I	10362	+
I	190430	+
I	179993	-
I	66596	+
I	149863	-
I	155783	-
I	129730	-
I	80934	-
I	56590	+
I	109388	-
I	189020	+
I	130317	-
I	63511	+
I	51414	-
I	107638	-
I	29726	+
I	161800	-
I	9321	-
I	192367	-
I	134031	+
I	43290	+
I	185456	+
I	173430	+
I	119206	-
I	159753	+
I	96768	+
I	92228	-
I	86758	+
I	27365	-
I	175847	-
I	68801	+
I	131785	+
I	193012	+
I	397	+
I	125140	+
I	190789	+
I	183039	-
I	83580	-
I	27936	+
I	173019	-
I	22686	-
I	192763	+
I	49501	+
I	111382	+
I	42043	-
I	29762	-
I	73745	-
I	161436	-
I	157097	+
I	65573	-
I	177098	-
I	23989	+
I	94160	-
I	196159	+
I	175097	-
I	71171	-
I	123405	-
I	144952	+
I	10032	+
I	171219	+
I	136606	-
I	133898	-
I	33273	+
I	195933	-
I	87985	+
I	127215	-
I	116701	+
I	156337	-
I	160573	+
I	109121	-
I	11220	-
I	160369	-
I	107122	-
I	27208	+
I	94477	+
I	124115	-
I	143892	-
I	193763	+
I	183495	-
I	178353	+
I	72855	-
I	4937	+
I	32426	-
I	182619	+
I	181035	+
I	67090	-
I	88059	+
I	174567	-
I	181652	+
I	33253	+
I	2245	+
I	149782	+
I	10811	+
I	56125	+
I	62958	-
I	117485	-
I	96515	-
I	35226	-
I	35431	-
I	37432	-
I	25648	-
I	144430	-
I	174981	+
I	101370	+
I	166686	-
I	198112	-
I	30352	-
I	166637	-
I	114588	-
I	117823	-
I	111694	-
I	169875	+
I	119743	-
I	131307	-
I	160278	+
I	154344	-
I	78838	+
I	141957	+
I	55011	-
I	1373	-
I	75855	-
I	8132	+
I	47858	+
I	116569	+
I	167537	-
I	117494	+
I	84914	+
I	160236	+
I	99502	+
I	136023	-
I	106156	+
I	82814	+
I	30720	-
I	92972	+
I	24416	+
I	116903	+
I	106303	+
I	131401	+
I	117986	+
I	138549	+
I	136773	-
I	49046	-
I	118217	-
I	185107	-
I	181514	+
I	119931	-
I	130204	-
I	154645	-
I	45183	+
I	51766	+
I	158700	+
I	19638	-
I	32688	-
I	73507	+
I	93612	-
I	25792	-
I	24740	-
I	20339	+
I	27159	-
I	58825	-
I	198524	+
I	110641	+
I	54616	+
I	105039	+
I	122385	+
I	189389	+
I	138787	-
I	60060	-
I	45958	-
I	155753	-
I	23553	+
I	143628	+
I	141242	+
I	184282	+
I	11890	+
I	185305	-
I	32710	-
I	82251	-
I	1184	-
I	151116	+
I	141831	-
I	89230	+
I	195177	-
I	6604	-
I	176100	-
I	165739	+
I	106932	-
I	53706	-
I	45358	+
I	175351	-
I	149063	+
I	46498	-
I	40026	-
I	97141	-
I	136124	-
I	60960	-
I	178251	+
I	114646	+
I	139523	+
I	45782	+
I	39876	+
I	77404	+
I	114225	+
I	28970	+
I	170478	-
I	198589	-
I	92719	-
I	48722	+
I	82024	-
I	44777	-
I	18462	-
I	49996	+
I	109549	+
I	21805	-
I	175833	+
I	183423	-
I	169926	+
I	164007	-
I	167651	+
I	178127	-
I	192254	-
I	71124	-
I	61383	-
I	93732	+
I	14388	+
I	118980	-
I	187515	-
I	70562	+
I	26544	+
I	134146	-
I	172997	-
I	28210	+
I	33646	+
I	170018	+
I	129035	-
I	42439	+
I	143262	-
I	128223	-
I	92524	-
I	106795	+
I	63830	-
I	39363	-
I	168161	+
I	167395	+
I	98863	+
I	156540	+
I	81635	-
I	182781	-
I	39341	+
I	110245	+
I	76012	+
I	53093	-
I	184578	+
I	3353	-
I	79341	+
I	161855	+
I	65559	+
I	193353	-
I	118527	-
I	165828	+
I	87889	-
I	34205	+
I	190317	-
I	71353	+
I	104985	-
I	109575	-
I	166866	-
I	28578	+
I	173146	-
I	68999	-
I	16182	+
I	158176	+
I	53110	+
I	151594	+
I	18116	-
I	118483	-
I	25910	-
I	72281	-
I	31539	+
I	62081	+
I	110107	-
I	47754	-
I	179130	-
I	123434	+
I	123141	+
I	30407	-
I	116094	+
I	105171	+
I	171724	+
I	92999	-
I	102526	-
I	127494	-
I	43473	-
I	14969	-
I	130579	+
I	87449	+
I	22072	-
I	77391	+
I	112776	+
I	134213	-
I	83394	-
I	177321	+
I	16124	-
I	26430	-
I	56960	+
I	198631	+
I	156045	-
I	88151	-
I	30045	-
I	137840	+
I	172280	+
I	87899	+
I	73621	+
I	175093	+
I	71277	+
I	112080	-
I	113375	-
I	157436	+
I	187489	+
I	167181	-
I	69040	+
I	68963	-
I	100284	+
I	193652	-
I	98335	-
I	186553	-
I	151347	-
I	96935	+
I	20459	+
I	40497	-
I	83471	+
I	160590	-
I	68397	+
I	30953	+
I	198476	+
I	86800	-
I	94651	-
I	39224	+
I	661	-
I	53236	+
I	89486	+
I	87396	-
I	89103	+
I	172705	+
I	197495	-
I	94208	+
I	118942	+
I	79037	+
I	43890	+
I	31430	+
I	140355	+
I	59922	+
I	133391	-
I	160950	-
I	188973	-
I	27624	-
I	148442	-
I	158025	+
I	131432	+
I	191447	-
I	51209	-
I	146813	-
I	108698	+
I	90050	-
I	127191	+
I	22556	-
I	81648	+
I	142521	-
I	160255	+
I	30125	-
I	163242	-
I	11590	+
I	144498	-
I	74854	+
I	12319	-
I	115757	-
I	18110	-
I	123216	-
I	30053	-
I	145968	-
I	16719	-
I	49676	+
I	154868	-
I	5033	+
I	15506	-
I	158845	-
I	92792	+
I	177810	+
I	132222	+
I	44965	+
I	160232	+
I	127535	+
I	49489	+
I	8620	-
I	123316	-
I	119193	-
I	80429	-
I	142215	-
I	24865	-
I	14740	-
I	136628	+
I	51010	+
I	119417	-
I	130547	+
I	1269	+
I	148060	+
I	196168	+
I	69611	-
I	144047	+
I	82335	+
I	32757	+
I	196076	-
I	15884	-
I	103948	-
I	20441	+
I	113564	+
I	148061	+
I	119919	+
I	156520	-
I	87539	+
I	125252	-
I	26636	+
I	196124	+
I	172004	-
I	167800	-
I	41439	+
I	115637	-
I	151091	-
I	149233	+
I	138076	+
I	192553	-
I	83045	+
I	25250	+
I	83413	+
I	31614	+
I	33012	+
I	180238	-
I	15004	+
I	73520	+
I	73665	+
I	119601	-
I	139533	+
I	133075	+
I	19222	-
I	138041	-
I	195250	-
I	174194	+
I	89399	+
I	6838	-
I	26584	-
I	100719	+
I	196265	+
I	147854	-
I	118810	+
I	33833	+
I	149538	-
I	30424	-
I	18041	-
I	62175	+
I	101688	-
I	25693	+
I	128702	+
I	75166	+
I	56570	-
I	195204	-
I	39804	-
I	96728	-
I	156342	-
I	128008	-
I	106935	+
I	120517	-
I	67846	-
I	118902	-
I	67644	+
I	116086	-
I	98788	+
I	187642	-
I	127344	+
I	35801	-
I	17204	-
I	183158	-
I	22406	+
I	21859	-
I	31213	-
I	124511	+
I	36764	-
I	5202	+
I	180391	+
I	19391	-
I	35475	-
I	79607	-
I	176786	-
I	144053	+
I	136321	-
I	97164	-
I	80088	-
I	38139	-
I	88480	+
I	166220	+
I	128730	-
I	93636	+
I	14223	+
I	162382	-
I	3125	+
I	196586	+
I	138136	-
I	144039	-
I	76832	-
I	85949	+
I	95419	-
I	187483	+
I	48429	-
I	104947	+
I	157947	-
I	135931	+
I	117438	+
I	92648	-
I	64211	+
I	185651	+
I	148411	+
I	41412	+
I	178502	+
I	142842	+
I	156990	+
I	190459	+
I	26396	-
I	6334	-
I	34896	+
I	23806	+
I	22149	-
I	85709	+
I	119952	+
I	58000	-
I	77926	+
I	50944	+
I	101927	-
I	188663	+
I	133284	-
I	68527	-
I	65558	+
I	123256	+
I	30886	+
I	77164	-
I	158900	+
I	167588	+
I	137944	-
I	58970	+
I	187461	+
I	55561	-
I	166245	-
I	196597	+
I	188738	-
I	81082	-
I	141554	+
I	120371	-
I	108647	+
I	190171	-
I	178816	+
I	167497	+
I	111997	-
I	46182	+
I	122321	-
I	78495	-
I	18441	-
I	34423	-
I	43969	-
I	64398	-
I	113817	-
I	66985	-
I	19026	-
I	190549	+
I	69459	-
I	43752	+
I	79182	+
I	40694	-
I	131941	+
I	32162	+
I	113595	+
I	105410	-
I	137629	-
I	47252	-
I	29136	+
I	56756	+
I	10285	-
I	45577	+
I	159687	-
I	195867	-
I	156131	-
I	92076	-
I	77729	+
I	66298	+
I	53293	-
I	83673	-
I	160632	-
I	17614	+
I	109358	-
I	159272	+
I	178886	+
I	180861	-
I	69859	+
I	121439	+
I	138353	-
I	185732	+
I	161468	-
I	86418	-
I	63059	-
I	32535	+
I	39722	-
I	61189	+
I	132546	-
I	1352	+
I	186914	+
I	121847	-
I	69559	-
I	64529	-
I	44164	+
I	197310	-
I	135006	+
I	137461	-
I	88888	+
I	135443	-
I	34997	+
I	89593	+
I	158667	-
I	99950	-
I	135875	-
I	133743	+
I	23715	+
I	67117	+
I	27400	+
I	157620	-
I	72848	-
I	150514	+
I	124029	-
I	30423	+
I	2549	-
I	135398	-
I	38598	-
I	6568	+
I	190697	+
I	90915	-
I	195877	+
I	20698	-
I	5050	-
I	108789	+
I	190576	+
I	37200	-
I	174204	-
I	45803	+
I	117627	+
I	26552	-
I	45799	-
I	59944	-
I	131216	-
I	150648	+
I	180356	+
I	39973	-
I	161684	-
I	153424	-
I	69501	-
I	94934	-
I	129920	-
I	153280	-
I	75459	-
I	98015	-
I	49698	-
I	162591	+
I	47475	+
I	53910	-
I	66633	-
I	184328	-
I	90967	-
I	194570	-
I	56247	+
I	147409	-
I	40002	-
I	45716	+
I	24368	-
I	65790	-
I	192633	-
I	131792	-
I	82284	-
I	161527	-
I	46689	-
I	16977	-
I	100470	-
I	44103	-
I	27740	+
I	58351	-
I	115995	+
I	114117	-
I	2903	+
I	178131	-
I	138054	-
I	59387	+
I	72963	+
I	41706	+
I	78036	+
I	58568	+
I	77871	+
I	106594	-
I	61436	-
I	146406	-
I	154648	-
I	183308	-
I	153318	+
I	68710	+
I	73490	-
I	130244	-
I	23646	-
I	38394	+
I	7267	+
I	117462	-
I	86073	-
I	65587	+
I	186407	+
I	125063	+
I	96392	+
I	123708	-
I	122587	+
I	185831	-
I	76696	-
I	141232	-
I	38155	+
I	192487	-
I	142360	-
I	146173	-
I	2924	-
I	165119	+
I	89360	+
I	44135	+
I	64668	+
I	160375	+
I	116112	-
I	37189	-
I	2182	+
I	66284	-
I	31767	+
I	59379	-
I	62725	-
I	56328	+
I	165681	-
I	26368	+
I	32002	+
I	41382	-
I	101860	-
I	14186	+
I	23966	-
I	106947	+
I	11638	+
I	110013	-
I	80642	+
I	32542	+
I	170672	-
I	104989	+
I	195388	-
I	115542	+
I	33533	-
I	93458	+
I	164231	+
I	182934	+
I	70183	-
I	170740	+
I	112623	-
I	68321	+
I	72856	-
I	196783	+
I	79704	-
I	155275	-
I	45462	+
I	138011	+
I	43084	+
I	27471	+
I	154277	-
I	72144	+
I	183862	+
I	124423	-
I	132579	-
I	50305	-
I	21238	-
I	110448	+
I	172785	-
I	168336	+
I	144455	+
I	194827	+
I	139740	-
I	14990	-
I	153021	-
I	119094	+
I	139596	+
I	34361	-
I	71908	+
I	162019	-
I	103516	+
I	93505	+
I	80818	+
I	65531	-
I	100537	-
I	78178	+
I	163078	-
I	38216	+
I	198299	-
