1	I	143842	143848
1	I	77830	77836
1	I	175808	175814
1	I	196667	196673
1	I	73392	73398
1	I	19534	19540
1	I	92694	92700
1	I	5429	5435
1	I	196894	196900
1	I	12268	12274
1	I	73900	73906
1	I	134652	134658
1	I	165213	165219
1	I	178850	178856
1	I	12858	12864
1	I	17657	17663
1	I	123054	123060
1	I	188214	188220
1	I	184045	184051
1	I	59630	59636
1	I	178149	178155
1	I	25934	25940
1	I	75253	75259
1	I	79322	79328
1	I	13993	13999
1	I	87343	87349
1	I	160246	160252
1	I	163899	163905
1	I	148148	148154
1	I	81065	81071
1	I	19643	19649
1	I	60043	60049
1	I	104961	104967
1	I	179528	179534
1	I	117646	117652
1	I	168777	168783
1	I	63865	63871
1	I	6217	6223
1	I	17220	17226
1	I	31330	31336
1	I	157055	157061
1	I	32743	32749
1	I	6335	6341
1	I	36215	36221
1	I	95724	95730
1	I	119853	119859
1	I	32336	32342
1	I	78589	78595
1	I	84378	84384
1	I	100137	100143
1	I	133593	133599
1	I	2852	2858
1	I	188973	188979
1	I	5876	5882
1	I	134660	134666
1	I	178495	178501
1	I	160565	160571
1	I	110480	110486
1	I	124079	124085
1	I	57584	57590
1	I	191828	191834
1	I	77826	77832
1	I	8953	8959
1	I	152026	152032
1	I	70019	70025
1	I	173108	173114
1	I	94080	94086
1	I	28096	28102
1	I	84143	84149
1	I	32242	32248
1	I	20025	20031
1	I	177601	177607
1	I	10336	10342
1	I	134470	134476
1	I	126134	126140
1	I	38572	38578
1	I	69431	69437
1	I	111503	111509
1	I	125801	125807
1	I	65794	65800
1	I	31973	31979
1	I	197556	197562
1	I	132914	132920
1	I	144684	144690
1	I	6691	6697
1	I	33870	33876
1	I	29543	29549
1	I	190771	190777
1	I	159015	159021
1	I	104345	104351
1	I	103204	103210
1	I	64649	64655
1	I	82666	82672
1	I	170555	170561
1	I	198498	198504
1	I	90346	90352
1	I	12004	12010
1	I	197922	197928
1	I	174376	174382
1	I	136751	136757
1	I	76367	76373
1	I	163038	163044
1	I	181487	181493
1	I	171944	171950
1	I	597	603
1	I	35896	35902
1	I	132023	132029
1	I	89279	89285
1	I	153684	153690
1	I	144380	144386
1	I	62976	62982
1	I	45039	45045
1	I	49529	49535
1	I	58979	58985
1	I	19542	19548
1	I	174537	174543
1	I	191957	191963
1	I	82722	82728
1	I	197098	197104
1	I	55576	55582
1	I	195398	195404
1	I	5214	5220
1	I	196090	196096
1	I	93089	93095
1	I	121340	121346
1	I	132568	132574
1	I	100446	100452
1	I	111324	111330
1	I	86691	86697
1	I	98093	98099
1	I	129710	129716
1	I	73605	73611
1	I	47789	47795
1	I	44273	44279
1	I	93783	93789
1	I	125137	125143
1	I	169218	169224
1	I	77368	77374
1	I	146823	146829
1	I	11872	11878
1	I	162463	162469
1	I	9187	9193
1	I	127731	127737
1	I	151538	151544
1	I	42637	42643
1	I	193475	193481
1	I	34775	34781
1	I	94663	94669
1	I	197537	197543
1	I	89108	89114
1	I	46344	46350
1	I	139608	139614
1	I	195141	195147
1	I	80821	80827
1	I	141042	141048
1	I	135938	135944
1	I	68346	68352
1	I	87356	87362
1	I	40184	40190
1	I	180612	180618
1	I	159704	159710
1	I	26450	26456
1	I	59438	59444
1	I	189319	189325
1	I	148098	148104
1	I	94011	94017
1	I	143493	143499
1	I	77239	77245
1	I	227	233
1	I	73517	73523
1	I	126621	126627
1	I	120517	120523
1	I	194897	194903
1	I	140789	140795
1	I	148588	148594
1	I	133765	133771
1	I	27639	27645
1	I	152564	152570
1	I	107025	107031
1	I	158445	158451
1	I	83568	83574
1	I	23642	23648
1	I	98646	98652
1	I	114996	115002
1	I	100185	100191
1	I	156817	156823
1	I	168534	168540
1	I	142785	142791
1	I	16689	16695
1	I	64466	64472
1	I	65521	65527
1	I	84950	84956
1	I	89562	89568
1	I	21511	21517
1	I	7380	7386
1	I	102961	102967
1	I	38357	38363
1	I	30399	30405
1	I	196098	196104
1	I	178812	178818
1	I	79052	79058
1	I	114218	114224
1	I	194724	194730
1	I	96069	96075
1	I	124619	124625
1	I	166794	166800
1	I	126912	126918
1	I	186161	186167
1	I	25508	25514
1	I	164326	164332
1	I	198883	198889
1	I	135246	135252
1	I	120778	120784
1	I	132805	132811
1	I	70473	70479
1	I	135307	135313
1	I	176886	176892
1	I	133241	133247
1	I	29999	30005
1	I	45556	45562
1	I	83850	83856
1	I	199931	199937
1	I	117135	117141
1	I	165810	165816
1	I	90641	90647
1	I	184298	184304
1	I	187382	187388
1	I	48137	48143
1	I	196826	196832
1	I	167646	167652
1	I	47259	47265
1	I	124637	124643
1	I	111600	111606
1	I	49864	49870
1	I	151461	151467
1	I	146490	146496
1	I	191226	191232
1	I	188647	188653
1	I	182247	182253
1	I	142571	142577
1	I	168132	168138
1	I	10749	10755
1	I	87770	87776
1	I	14488	14494
1	I	176680	176686
1	I	99726	99732
1	I	52209	52215
1	I	60138	60144
1	I	194651	194657
1	I	134533	134539
1	I	66149	66155
1	I	58354	58360
1	I	86673	86679
1	I	72494	72500
1	I	128159	128165
1	I	98729	98735
1	I	111175	111181
1	I	133363	133369
1	I	13576	13582
1	I	89918	89924
1	I	71436	71442
1	I	34426	34432
1	I	197910	197916
1	I	134298	134304
1	I	149458	149464
1	I	14299	14305
1	I	115790	115796
1	I	36594	36600
1	I	9235	9241
1	I	62877	62883
1	I	24493	24499
1	I	91999	92005
1	I	198916	198922
1	I	67939	67945
1	I	5470	5476
1	I	60721	60727
1	I	28767	28773
1	I	173440	173446
1	I	164695	164701
1	I	181132	181138
1	I	124730	124736
1	I	111090	111096
1	I	35676	35682
1	I	4947	4953
1	I	23216	23222
1	I	21857	21863
1	I	159781	159787
1	I	28602	28608
1	I	97505	97511
1	I	171627	171633
1	I	145722	145728
1	I	49579	49585
1	I	173678	173684
1	I	140447	140453
1	I	133389	133395
1	I	187660	187666
1	I	181201	181207
1	I	174629	174635
1	I	13727	13733
1	I	68463	68469
1	I	179176	179182
1	I	125957	125963
1	I	19531	19537
1	I	62033	62039
1	I	91083	91089
1	I	49624	49630
1	I	123900	123906
1	I	130712	130718
1	I	142244	142250
1	I	26817	26823
1	I	29876	29882
1	I	188144	188150
1	I	58818	58824
1	I	72073	72079
1	I	49673	49679
1	I	182329	182335
1	I	55223	55229
1	I	193173	193179
1	I	73912	73918
1	I	43372	43378
1	I	44744	44750
1	I	17519	17525
1	I	44813	44819
1	I	45482	45488
1	I	36078	36084
1	I	185290	185296
1	I	77223	77229
1	I	164449	164455
1	I	156955	156961
1	I	193637	193643
1	I	123003	123009
1	I	132166	132172
1	I	70168	70174
1	I	180718	180724
1	I	198733	198739
1	I	142904	142910
1	I	184851	184857
1	I	123131	123137
1	I	148485	148491
1	I	163801	163807
1	I	68272	68278
1	I	27678	27684
1	I	46551	46557
1	I	122950	122956
1	I	114323	114329
1	I	9737	9743
1	I	157098	157104
1	I	15766	15772
1	I	180004	180010
1	I	157104	157110
1	I	110079	110085
1	I	65552	65558
1	I	185946	185952
1	I	70747	70753
1	I	92585	92591
1	I	183541	183547
1	I	139674	139680
1	I	1564	1570
1	I	98860	98866
1	I	64080	64086
1	I	90021	90027
1	I	120835	120841
1	I	70218	70224
1	I	121353	121359
1	I	13269	13275
1	I	10732	10738
1	I	52676	52682
1	I	62004	62010
1	I	112125	112131
1	I	141470	141476
1	I	158158	158164
1	I	172938	172944
1	I	163935	163941
1	I	192013	192019
1	I	62238	62244
1	I	53498	53504
1	I	609	615
1	I	78140	78146
1	I	5786	5792
1	I	173642	173648
1	I	6840	6846
1	I	42285	42291
1	I	74821	74827
1	I	96830	96836
1	I	179357	179363
1	I	65753	65759
1	I	28298	28304
1	I	123388	123394
1	I	48103	48109
1	I	38849	38855
1	I	163789	163795
1	I	92397	92403
1	I	90184	90190
1	I	189958	189964
1	I	10833	10839
1	I	67056	67062
1	I	36850	36856
1	I	30192	30198
1	I	157103	157109
1	I	27519	27525
1	I	27132	27138
1	I	107671	107677
1	I	64792	64798
1	I	46975	46981
1	I	32485	32491
1	I	184016	184022
1	I	87816	87822
1	I	85331	85337
1	I	67219	67225
1	I	11478	11484
1	I	124211	124217
1	I	67715	67721
1	I	2646	2652
1	I	151000	151006
1	I	185636	185642
1	I	67029	67035
1	I	107192	107198
1	I	121826	121832
1	I	99545	99551
1	I	92052	92058
1	I	71840	71846
1	I	116724	116730
1	I	49557	49563
1	I	43915	43921
1	I	37279	37285
1	I	107404	107410
1	I	165115	165121
1	I	118486	118492
1	I	60857	60863
1	I	158621	158627
1	I	93667	93673
1	I	88409	88415
1	I	28914	28920
1	I	62233	62239
1	I	174848	174854
1	I	153518	153524
1	I	4077	4083
1	I	177222	177228
1	I	60064	60070
1	I	131311	131317
1	I	183817	183823
1	I	105234	105240
1	I	106585	106591
1	I	85926	85932
1	I	72186	72192
1	I	43636	43642
1	I	168312	168318
1	I	100514	100520
1	I	62013	62019
1	I	89661	89667
1	I	36498	36504
1	I	152676	152682
1	I	61904	61910
1	I	32355	32361
1	I	25507	25513
1	I	105855	105861
1	I	124128	124134
1	I	193926	193932
1	I	190692	190698
1	I	33380	33386
1	I	99316	99322
1	I	6588	6594
1	I	35239	35245
1	I	49667	49673
1	I	92325	92331
1	I	125541	125547
1	I	182554	182560
1	I	153332	153338
1	I	157413	157419
1	I	186205	186211
1	I	40551	40557
1	I	193030	193036
1	I	164563	164569
1	I	155617	155623
1	I	171607	171613
1	I	169293	169299
1	I	78948	78954
1	I	73053	73059
1	I	122091	122097
1	I	125458	125464
1	I	23226	23232
1	I	33571	33577
1	I	108254	108260
1	I	181415	181421
1	I	86687	86693
1	I	120797	120803
1	I	94462	94468
1	I	136215	136221
1	I	39982	39988
1	I	138221	138227
1	I	29857	29863
1	I	153233	153239
1	I	139246	139252
1	I	176245	176251
1	I	147867	147873
1	I	5674	5680
1	I	181259	181265
1	I	95045	95051
1	I	26090	26096
1	I	92387	92393
1	I	5315	5321
1	I	142012	142018
1	I	94976	94982
1	I	165148	165154
1	I	158389	158395
1	I	110859	110865
1	I	67991	67997
1	I	22365	22371
1	I	133717	133723
1	I	167389	167395
1	I	196550	196556
1	I	103279	103285
1	I	144224	144230
1	I	59453	59459
1	I	187846	187852
1	I	24140	24146
1	I	172778	172784
1	I	79242	79248
1	I	138911	138917
1	I	8353	8359
1	I	127223	127229
1	I	173662	173668
1	I	20144	20150
1	I	165220	165226
1	I	141707	141713
1	I	170676	170682
1	I	9064	9070
1	I	1e+05	100006
1	I	148246	148252
1	I	45843	45849
1	I	117585	117591
1	I	80169	80175
1	I	105376	105382
1	I	83169	83175
1	I	30019	30025
1	I	168562	168568
1	I	6009	6015
1	I	57854	57860
1	I	79751	79757
1	I	107152	107158
1	I	25409	25415
1	I	198671	198677
1	I	128289	128295
1	I	139969	139975
1	I	64259	64265
1	I	70149	70155
1	I	63512	63518
1	I	154029	154035
1	I	150950	150956
1	I	160057	160063
1	I	159414	159420
1	I	20979	20985
1	I	43652	43658
1	I	92047	92053
1	I	117525	117531
1	I	150311	150317
1	I	70693	70699
1	I	142562	142568
1	I	85953	85959
1	I	40465	40471
1	I	159168.800401619	159174.800401619
1	I	99692.0030341132	99698.0030341132
1	I	167038.610926379	167044.610926379
1	I	97875.063161988	97881.063161988
1	I	186074.126131594	186080.126131594
1	I	95172.4015282709	95178.4015282709
1	I	149922.707285831	149928.707285831
1	I	100840.034905179	100846.034905179
1	I	197233.288490529	197239.288490529
1	I	172788.162083036	172794.162083036
1	I	159234.107391912	159240.107391912
1	I	100269.182737866	100275.182737866
1	I	167063.900231498	167069.900231498
1	I	98193.0807621184	98199.0807621184
1	I	185725.342919627	185731.342919627
1	I	94968.1882856713	94974.1882856713
1	I	149867.451228189	149873.451228189
1	I	101065.75391784	101071.75391784
1	I	197263.400875073	197269.400875073
1	I	173220.835607378	173226.835607378
1	I	158962.609271976	158968.609271976
1	I	100028.710606878	100034.710606878
1	I	166945.987117897	166951.987117897
1	I	98045.4522537107	98051.4522537107
1	I	185968.18066195	185974.18066195
1	I	94946.9203710526	94952.9203710526
1	I	150230.985399254	150236.985399254
1	I	100775.436836223	100781.436836223
1	I	196581.938982902	196587.938982902
1	I	172942.975743554	172948.975743554
1	I	159118.004943742	159124.004943742
1	I	99821.224599901	99827.224599901
1	I	167056.282216932	167062.282216932
1	I	98426.2604424075	98432.2604424075
1	I	185987.100779785	185993.100779785
1	I	94961.8013928933	94967.8013928933
1	I	149679.713193579	149685.713193579
1	I	100789.190129957	100795.190129957
1	I	197627.512761528	197633.512761528
1	I	173151.044142351	173157.044142351
1	I	159063.718905276	159069.718905276
1	I	100191.668254622	100197.668254622
1	I	166845.35434205	166851.35434205
1	I	97822.6780064767	97828.6780064767
1	I	185699.028723571	185705.028723571
1	I	94934.0581025894	94940.0581025894
1	I	150253.936635723	150259.936635723
1	I	100991.962187724	100997.962187724
1	I	196856.255145838	196862.255145838
1	I	172711.378079579	172717.378079579
1	I	158997.364399931	159003.364399931
1	I	99786.5982174977	99792.5982174977
1	I	166835.787368273	166841.787368273
1	I	98112.7743225213	98118.7743225213
1	I	186242.381466452	186248.381466452
1	I	95254.8535268249	95260.8535268249
1	I	149874.985905436	149880.985905436
1	I	100716.845520625	100722.845520625
1	I	197154.413018814	197160.413018814
1	I	173277.205136925	173283.205136925
1	I	159027.069621521	159033.069621521
1	I	100123.683783901	100129.683783901
1	I	166892.174337763	166898.174337763
1	I	97978.5597900513	97984.5597900513
1	I	185968.647524558	185974.647524558
1	I	94931.529656415	94937.529656415
1	I	150066.314493847	150072.314493847
1	I	101049.604787053	101055.604787053
1	I	197118.038480861	197124.038480861
1	I	172989.529790244	172995.529790244
1	I	158879.924964174	158885.924964174
1	I	99880.7862707674	99886.7862707674
1	I	167069.34843366	167075.34843366
1	I	97928.3586803148	97934.3586803148
1	I	186055.758300729	186061.758300729
1	I	95212.5073473532	95218.5073473532
1	I	149876.90592944	149882.90592944
1	I	101141.199382454	101147.199382454
1	I	196726.967027682	196732.967027682
1	I	172965.450831954	172971.450831954
1	I	158996.555922863	159002.555922863
1	I	99985.9836825282	99991.9836825282
1	I	166938.649568672	166944.649568672
1	I	98131.7424832351	98137.7424832351
1	I	185619.218950984	185625.218950984
1	I	94910.7431024991	94916.7431024991
1	I	150112.418558399	150118.418558399
1	I	101186.900520697	101192.900520697
1	I	196718.872507142	196724.872507142
1	I	172951.745466636	172957.745466636
1	I	158867.611355957	158873.611355957
1	I	100118.48419356	100124.48419356
1	I	167078.842386051	167084.842386051
1	I	97838.3851706991	97844.3851706991
1	I	185957.233533038	185963.233533038
1	I	95059.953373838	95065.953373838
1	I	150073.580896488	150079.580896488
1	I	101026.630789696	101032.630789696
1	I	197031.196711135	197037.196711135
1	I	172890.868552049	172896.868552049
1	I	158913.263715282	158919.263715282
1	I	100414.973729936	100420.973729936
1	I	167337.333423432	167343.333423432
1	I	97895.6631243549	97901.6631243549
1	I	186061.510526786	186067.510526786
1	I	95067.6766665376	95073.6766665376
1	I	150274.671641062	150280.671641062
1	I	101053.919525741	101059.919525741
1	I	197354.844155457	197360.844155457
1	I	173519.515438135	173525.515438135
1	I	158962.870201953	158968.870201953
1	I	99841.6850898021	99847.6850898021
1	I	167008.181097531	167014.181097531
1	I	97695.8193013803	97701.8193013803
1	I	186248.786370935	186254.786370935
1	I	95858.2337927917	95864.2337927917
1	I	149781.992910732	149787.992910732
1	I	101264.268172603	101270.268172603
1	I	197292.933801942	197298.933801942
1	I	172811.18817247	172817.18817247
1	I	158886.784599454	158892.784599454
1	I	99982.2688690149	99988.2688690149
1	I	167264.257282662	167270.257282662
1	I	97974.7830778719	97980.7830778719
1	I	185976.320687518	185982.320687518
1	I	95072.5742121021	95078.5742121021
1	I	150219.010486273	150225.010486273
1	I	100807.945169569	100813.945169569
1	I	197366.907660188	197372.907660188
1	I	173006.224290267	173012.224290267
1	I	158821.640583911	158827.640583911
1	I	99800.2315488095	99806.2315488095
1	I	166852.96731833	166858.96731833
1	I	98383.3349871681	98389.3349871681
1	I	186173.037120333	186179.037120333
1	I	95175.1457661021	95181.1457661021
1	I	150239.064029558	150245.064029558
1	I	100858.347174166	100864.347174166
1	I	196927.438314134	196933.438314134
1	I	172939.820392216	172945.820392216
1	I	158990.524483487	158996.524483487
1	I	100342.284750018	100348.284750018
1	I	167019.685608566	167025.685608566
1	I	98114.4937162585	98120.4937162585
1	I	185901.667774074	185907.667774074
1	I	95259.0815599266	95265.0815599266
1	I	149797.137244335	149803.137244335
1	I	101018.749664654	101024.749664654
1	I	196993.70680749	196999.70680749
1	I	172898.921211693	172904.921211693
1	I	158845.473291146	158851.473291146
1	I	100422.071211203	100428.071211203
1	I	167068.15666846	167074.15666846
1	I	97939.2548847404	97945.2548847404
1	I	186339.921798156	186345.921798156
1	I	94803.7673992246	94809.7673992246
1	I	150030.363181844	150036.363181844
1	I	100685.076086343	100691.076086343
1	I	196825.168837238	196831.168837238
1	I	172979.420476045	172985.420476045
1	I	158902.426194442	158908.426194442
1	I	99863.1887567362	99869.1887567362
1	I	166838.070725466	166844.070725466
1	I	97997.4037052208	98003.4037052208
1	I	186397.531753141	186403.531753141
1	I	94974.5387446254	94980.5387446254
1	I	150283.303386746	150289.303386746
1	I	100931.181222122	100937.181222122
1	I	197206.029691419	197212.029691419
1	I	172896.498146033	172902.498146033
1	I	159101.841732971	159107.841732971
1	I	100050.166084798	100056.166084798
1	I	167225.156296478	167231.156296478
1	I	98224.5936303328	98230.5936303328
1	I	185942.42141216	185948.42141216
1	I	95381.2587765925	95387.2587765925
1	I	149791.237786056	149797.237786056
1	I	101221.637147659	101227.637147659
1	I	197032.346066626	197038.346066626
1	I	173142.439983409	173148.439983409
1	I	158942.267036791	158948.267036791
1	I	99900.1396348782	99906.1396348782
1	I	166878.436247758	166884.436247758
1	I	98014.7104734626	98020.7104734626
1	I	186351.701940902	186357.701940902
1	I	95219.3702128639	95225.3702128639
1	I	150030.831099771	150036.831099771
1	I	101002.577673341	101008.577673341
1	I	197088.755737056	197094.755737056
1	I	172961.623164174	172967.623164174
1	I	158931.720277732	158937.720277732
1	I	100025.150694344	100031.150694344
1	I	167048.882358901	167054.882358901
1	I	98038.7721188971	98044.7721188971
1	I	186178.580530981	186184.580530981
1	I	94850.9539331574	94856.9539331574
1	I	150165.525430687	150171.525430687
1	I	100987.832509958	100993.832509958
1	I	196927.139353367	196933.139353367
1	I	173045.613240631	173051.613240631
