I	47368	+
I	110982	-
I	92165	-
I	124625	-
I	47847	+
I	70136	+
I	189602	+
I	97887	-
I	54042	+
I	147783	+
I	15990	+
I	121565	+
I	30285	+
I	14462	-
I	79885	-
I	110435	-
I	1481	+
I	82584	-
I	79635	+
I	108482	-
I	192568	+
I	149964	+
I	11090	-
I	53856	+
I	143621	-
I	149370	-
I	134732	-
I	185420	+
I	118081	-
I	110892	+
I	22511	-
I	196073	-
I	4398	+
I	182751	+
I	38825	+
I	191339	-
I	71044	+
I	119224	-
I	142632	+
I	139614	-
I	93561	-
I	155793	-
I	73575	+
I	115308	-
I	175699	-
I	66884	+
I	73335	-
I	198350	+
I	32062	+
I	185273	-
I	8243	-
I	132203	+
I	145969	-
I	91903	+
I	183744	-
I	100276	+
I	5058	-
I	58482	+
I	123848	-
I	64755	-
I	142979	-
I	112141	+
I	154970	+
I	54016	+
I	172152	+
I	29468	-
I	187960	+
I	32760	-
I	82224	-
I	167164	+
I	175207	+
I	147864	-
I	73913	+
I	143455	-
I	84304	+
I	81029	-
I	56679	-
I	81188	-
I	39696	-
I	26511	+
I	181171	-
I	15040	+
I	181931	-
I	74353	+
I	127210	+
I	193254	+
I	13843	-
I	187110	-
I	9224	+
I	109649	+
I	128693	-
I	22394	-
I	10950	+
I	37816	+
I	35678	+
I	127464	+
I	115778	+
I	152703	+
I	8861	+
I	42571	+
I	116280	+
I	97046	-
I	10651	-
I	64604	-
I	12358	-
I	153735	+
I	32333	+
I	162814	+
I	136248	-
I	149859	+
I	128702	-
I	129220	-
I	39113	+
I	81062	+
I	101553	-
I	109868	-
I	69426	+
I	149275	-
I	33303	-
I	152293	-
I	160341	+
I	140994	+
I	40373	-
I	28304	+
I	127880	-
I	194819	+
I	51312	-
I	858	-
I	165750	-
I	179284	+
I	84392	+
I	41932	-
I	28835	+
I	79182	+
I	670	+
I	42172	+
I	123434	+
I	149602	+
I	160455	-
I	437	+
I	103938	-
I	29249	+
I	85333	+
I	146636	-
I	184747	-
I	153265	+
I	169576	+
I	78104	-
I	117500	-
I	182028	+
I	138380	-
I	94813	-
I	6260	-
I	193208	-
I	133302	-
I	43690	+
I	108945	+
I	149654	-
I	52063	+
I	70805	-
I	152096	-
I	173364	-
I	19263	+
I	194734	+
I	4125	-
I	99350	+
I	2453	-
I	59946	+
I	50021	+
I	25033	-
I	136336	-
I	85188	+
I	187299	+
I	162777	-
I	135878	+
I	151449	+
I	12408	-
I	29769	+
I	124200	+
I	185396	+
I	129112	+
I	115671	+
I	164356	-
I	30634	+
I	32655	+
I	34185	+
I	146939	+
I	25697	-
I	134920	+
I	12520	-
I	139941	+
I	162279	+
I	130563	-
I	122621	-
I	177237	-
I	155590	+
I	169959	-
I	126660	+
I	28376	-
I	17809	+
I	137442	-
I	130756	+
I	103222	+
I	106328	+
I	30490	-
I	105022	-
I	133286	+
I	96175	+
I	140342	+
I	72193	-
I	36542	+
I	101580	+
I	160205	+
I	29021	-
I	138328	-
I	122429	+
I	77827	-
I	58371	-
I	101911	+
I	153013	-
I	180190	+
I	141352	-
I	21388	-
I	168112	+
I	16372	-
I	79355	-
I	29683	+
I	71695	+
I	90870	-
I	166014	-
I	181204	+
I	182623	-
I	26414	-
I	177287	-
I	22950	-
I	98132	-
I	183620	-
I	150844	-
I	167512	-
I	15566	+
I	64416	-
I	53886	-
I	9673	-
I	142298	-
I	131774	+
I	140361	-
I	194698	+
I	119867	-
I	60837	-
I	128994	-
I	129998	+
I	158491	-
I	129727	+
I	184664	+
I	29854	-
I	79903	+
I	158789	+
I	107241	-
I	146500	-
I	187054	+
I	75833	+
I	100620	+
I	7358	+
I	123600	-
I	162348	+
I	1076	-
I	2557	-
I	43552	+
I	55436	-
I	178877	-
I	103646	+
I	29270	-
I	197159	-
I	11683	+
I	60935	-
I	78597	+
I	155508	+
I	36948	+
I	35731	+
I	100818	+
I	97055	-
I	142214	+
I	116652	-
I	170429	-
I	28292	-
I	44794	-
I	95025	+
I	76462	-
I	61251	-
I	128810	-
I	192896	+
I	42185	-
I	125847	-
I	71731	-
I	2148	+
I	30195	-
I	194351	-
I	15354	-
I	180178	-
I	33618	+
I	57615	+
I	7027	+
I	74960	+
I	70748	-
I	7527	+
I	117927	+
I	10525	-
I	40093	+
I	97255	+
I	41589	-
I	161028	-
I	69695	-
I	151702	-
I	133677	-
I	20441	-
I	92797	+
I	17645	+
I	23785	+
I	88486	+
I	26019	+
I	144468	-
I	163540	-
I	176470	-
I	176664	+
I	78785	+
I	9080	+
I	30063	-
I	141143	-
I	54860	-
I	65014	+
I	172230	-
I	27304	+
I	124634	-
I	36575	-
I	107228	+
I	149857	-
I	41144	+
I	41403	+
I	42292	+
I	107859	-
I	22978	-
I	69260	-
I	145547	-
I	133260	-
I	115826	-
I	126145	-
I	106884	+
I	51072	+
I	114950	-
I	93999	-
I	192401	+
I	18446	+
I	84264	-
I	197217	+
I	19372	+
I	158098	+
I	156005	-
I	68229	+
I	191675	-
I	163904	-
I	182337	-
I	152382	+
I	169205	-
I	47943	+
I	182838	-
I	157885	+
I	166178	-
I	91112	+
I	23217	-
I	94351	-
I	180893	-
I	108313	-
I	103614	-
I	72650	-
I	4323	-
I	166834	+
I	19290	+
I	147467	-
I	9039	+
I	65531	-
I	27015	+
I	73244	-
I	19830	+
I	12268	-
I	4135	-
I	77961	-
I	115037	+
I	131713	-
I	26920	-
I	128122	+
I	54063	+
I	14870	+
I	282	-
I	66152	+
I	156298	-
I	1529	+
I	29750	+
I	29255	+
I	516	-
I	10937	-
I	79746	+
I	75864	+
I	176957	-
I	150330	+
I	126963	-
I	192628	+
I	148932	-
I	106977	-
I	35097	-
I	61659	-
I	140297	-
I	16902	-
I	52462	-
I	85593	+
I	67267	+
I	178035	+
I	153455	+
I	121802	+
I	43119	+
I	182184	+
I	26051	-
I	180173	-
I	94623	+
I	198470	-
I	76465	-
I	144013	-
I	157943	-
I	135687	+
I	5543	-
I	23729	+
I	45035	+
I	180737	-
I	88948	+
I	48211	-
I	2683	-
I	108155	-
I	74378	+
I	152300	+
I	39821	-
I	107274	+
I	155649	-
I	45258	-
I	89250	-
I	107371	+
I	111096	-
I	40780	+
I	96220	-
I	131601	+
I	67099	+
I	110898	-
I	172213	-
I	179393	+
I	40917	-
I	86360	+
I	22699	+
I	66325	-
I	159	-
I	113322	-
I	162952	-
I	62429	+
I	62041	-
I	30331	+
I	72653	-
I	13531	+
I	86524	-
I	69697	-
I	93627	-
I	186402	+
I	143880	-
I	159993	-
I	33501	-
I	147127	-
I	98750	+
I	81081	-
I	35208	-
I	32472	-
I	184897	+
I	32877	-
I	59831	+
I	64520	+
I	119760	-
I	60548	+
I	125099	+
I	183156	+
I	29440	+
I	3693	-
I	15887	+
I	101621	-
I	94881	+
I	26987	-
I	137970	-
I	155760	-
I	75227	+
I	145425	+
I	183724	+
I	197508	+
I	61138	-
I	177717	-
I	108474	-
I	126934	-
I	2436	+
I	115572	+
I	22297	+
I	152209	-
I	150343	-
I	197267	+
I	81010	-
I	123491	+
I	32966	-
I	198672	-
I	60248	+
I	79163	+
I	71721	-
I	191488	-
I	126955	-
I	8241	-
I	49383	+
I	138321	+
I	11617	+
I	131677	+
I	89128	+
I	196967	-
I	39228	+
I	160553	+
I	132351	+
I	21647	-
I	55533	-
I	153863	-
I	153580	-
I	35806	+
I	182894	-
I	148707	-
I	6733	+
I	181379	-
I	36026	+
I	165596	-
I	112520	-
I	156086	+
I	182124	-
I	157792	-
I	197738	+
I	122588	+
I	137770	-
I	178743	-
I	3452	+
I	25719	-
I	144521	+
I	34499	-
I	139535	-
I	148528	-
I	114314	+
I	99862	-
I	14878	-
I	24510	-
I	81774	+
I	193028	+
I	48833	+
I	46695	-
I	8466	+
I	47596	-
I	38263	+
I	30132	+
I	181091	+
I	35510	-
I	20329	+
I	31839	+
I	55371	+
I	20700	+
I	192209	+
I	180085	-
I	19323	+
I	26281	+
I	10871	+
I	61353	+
I	105278	+
I	48248	+
I	4781	-
I	174383	-
I	106851	-
I	187074	-
I	179214	-
I	34585	+
I	105124	-
I	130684	+
I	121411	+
I	72462	-
I	59597	-
I	119142	+
I	88642	-
I	148423	+
I	140682	-
I	6351	-
I	49199	+
I	42224	-
I	47999	+
I	193695	-
I	148813	-
I	128908	+
I	26500	-
I	106838	-
I	158667	-
I	2752	-
I	28550	-
I	180876	+
I	6749	+
I	129636	-
I	42807	-
I	167511	+
I	256	-
I	229	-
I	192890	-
I	193669	+
I	162408	+
I	27297	+
I	110700	-
I	163704	-
I	11552	+
I	199446	+
I	149412	-
I	67925	+
I	180198	+
I	68637	+
I	168859	-
I	31422	-
I	69993	+
I	82265	+
I	81854	+
I	158947	-
I	159456	-
I	144731	-
I	95451	-
I	105909	+
I	155256	-
I	7181	-
I	184266	-
I	70185	-
I	149854	+
I	65461	-
I	83598	-
I	87808	-
I	69996	-
I	145497	+
I	142881	-
I	141473	-
I	141370	+
I	20773	+
I	128251	-
I	177675	+
I	108128	+
I	87283	+
I	55605	+
I	101573	-
I	115750	-
I	168193	-
I	184077	+
I	192911	+
I	181630	+
I	56220	+
I	82291	+
I	174759	-
I	33786	-
I	186573	-
I	163920	+
I	157958	+
I	136771	-
I	126728	+
I	171983	+
I	187287	+
I	52132	-
I	189789	+
I	162578	-
I	80326	+
I	52332	+
I	26053	-
I	161404	-
I	150563	+
I	21856	+
I	139660	-
I	104862	-
I	134230	+
I	114343	+
I	87516	+
I	138198	-
I	124892	-
I	116053	+
I	170613	+
I	102677	-
I	172926	+
I	128506	-
I	3723	-
I	192951	+
I	40656	-
I	133550	-
I	112546	+
I	198578	-
I	97827	-
I	129402	-
I	142707	+
I	109266	-
I	21866	+
I	62498	+
I	123251	+
I	48251	-
I	2747	-
I	136953	+
I	159754	-
I	26420	-
I	102043	+
I	157235	-
I	155186	-
I	181936	-
I	62518	-
I	104193	-
I	50818	-
I	115981	+
I	113262	+
I	71154	+
I	48278	-
I	110417	+
I	77357	-
I	184904	-
I	6490	+
I	17248	-
I	181074	-
I	30375	+
I	110277	-
I	75165	+
I	124260	+
I	110830	+
I	33729	+
I	69473	-
I	106236	-
I	126791	+
I	76767	+
I	53202	-
I	9779	-
I	177598	+
I	184783	+
I	132152	-
I	195303	-
I	99415	+
I	159329	-
I	185784	-
I	57639	-
I	77807	+
I	80067	-
I	48615	-
I	46351	-
I	199333	+
I	73474	-
I	95354	-
I	88708	-
I	60632	+
I	19279	+
I	154880	+
I	182774	+
I	162313	+
I	89658	-
I	118611	+
I	46153	-
I	10756	+
I	155062	+
I	18471	+
I	50585	+
I	101629	+
I	98605	+
I	198094	+
I	58949	+
I	151025	-
I	192452	-
I	180239	-
I	11979	+
I	100108	+
I	101965	-
I	154253	+
I	39408	-
I	1863	-
I	25493	-
I	135098	-
I	183308	-
I	4753	+
I	184552	+
I	160453	+
I	199312	-
I	3364	+
I	22427	+
I	126845	+
I	109964	-
I	5162	-
I	34638	-
I	12705	-
I	123043	-
I	168578	+
I	73794	+
I	133772	+
I	190029	+
I	22786	-
I	184121	-
I	102075	+
I	36226	+
I	638	+
I	124818	-
I	29667	-
I	189809	+
I	152704	-
I	92187	+
I	169818	-
I	177182	+
I	149641	-
I	56740	-
I	187679	-
I	174047	-
I	174790	+
I	13645	+
I	81869	-
I	14797	+
I	84213	+
I	66106	-
I	133764	-
I	75212	+
I	6820	-
I	65886	+
I	92421	-
I	175516	+
I	110527	+
I	107882	+
I	46237	+
I	12539	-
I	39595	-
I	72584	+
I	4384	+
I	128530	+
I	120760	+
I	128170	-
I	72506	-
I	16630	-
I	99086	-
I	142474	-
I	13765	-
I	64555	+
I	37409	+
I	54889	-
I	175205	+
I	71591	+
I	172237	+
I	69135	+
I	189652	-
I	122492	+
I	43465	-
I	182012	+
I	189804	+
I	106340	-
I	89611	-
I	160667	-
I	67962	+
I	104006	-
I	67768	-
I	75904	-
I	103145	-
I	148428	-
I	74679	-
I	36585	-
I	70711	-
I	151109	-
I	12457	-
I	156237	+
I	57666	+
I	151277	-
I	45243	-
I	160395	-
I	16112	-
I	194800	-
I	123313	-
I	96127	+
I	121158	-
I	188497	-
I	107369	-
I	32109	+
I	170029	+
I	104026	+
I	173012	-
I	151302	+
I	141345	+
I	35817	+
I	69456	-
I	80247	-
I	139925	-
I	55911	+
I	112499	-
I	79713	-
I	76431	+
I	109882	-
I	11661	+
I	130709	+
I	29123	-
I	33105	-
I	189265	-
I	72463	+
I	182804	-
I	131142	+
I	120323	-
I	24521	+
I	187096	+
I	95536	+
I	62362	-
I	115041	+
I	158394	+
I	1373	+
I	97225	+
I	177769	-
I	59617	+
I	60040	-
I	6175	+
I	15795	-
I	166015	+
I	30748	-
I	175960	-
I	175308	+
I	50414	+
I	113461	+
I	178883	+
I	128903	+
I	85350	-
I	141122	+
I	55939	-
I	30734	+
I	32671	+
I	88132	-
I	46588	-
I	98330	+
I	9015	-
I	196153	+
I	163718	-
I	39033	+
I	179480	+
I	11881	-
I	143723	-
I	114334	-
I	141366	+
I	144663	+
I	25147	+
I	156634	-
I	33878	+
I	50514	+
I	110694	+
I	24209	+
I	10771	+
I	135880	-
I	178194	+
I	46363	-
I	128106	+
I	66506	+
I	142050	-
I	66955	+
I	20399	+
I	141104	-
I	125784	-
I	137785	+
I	11758	-
I	163332	+
I	39606	+
I	33967	-
I	115268	-
I	98468	+
I	71625	+
I	122893	+
I	6856	+
I	184735	+
I	63178	-
I	171086	+
I	24794	+
I	67293	+
I	42713	+
I	26317	+
I	139734	+
I	39620	+
I	153335	+
I	114249	+
I	194913	+
I	147680	-
I	65367	-
I	185019	-
I	11657	+
I	132778	-
I	196011	-
I	142428	-
I	160981	+
I	162595	+
I	177536	-
I	129186	+
I	198475	-
I	69728	+
I	120623	-
I	24599	-
I	108032	+
I	124005	+
I	181259	-
I	112150	+
I	71168	+
I	197864	+
I	168839	+
I	131524	-
I	9604	-
I	95662	-
I	175590	+
I	30300	+
I	83654	+
I	175467	-
I	76874	+
I	194560	+
I	60017	+
I	199288	+
I	60021	-
I	177341	-
I	151935	+
I	79711	+
I	75171	+
I	6021	+
I	144426	-
I	85505	+
I	94720	-
I	55387	+
I	195827	-
I	164182	+
I	14116	-
I	196783	-
I	123968	-
I	157118	+
I	120535	+
I	32737	-
I	107464	+
I	127628	-
I	155545	-
I	33158	-
I	109436	-
I	9361	-
I	84163	+
I	58644	-
I	79179	+
I	93875	-
I	66402	+
I	59006	+
I	149380	-
I	35217	+
I	71935	+
I	101689	+
I	103866	-
I	41972	+
I	94914	+
I	165702	+
I	6868	+
I	7571	-
I	143929	-
I	66429	+
I	188068	-
I	100427	-
I	18092	+
I	53265	-
I	188785	+
I	76008	+
I	53945	+
I	84231	+
I	49278	+
I	69420	-
I	104392	+
I	32925	+
I	13519	+
I	112732	+
I	176182	+
I	121392	-
I	194431	+
I	83332	+
I	179249	+
I	71859	+
I	101991	-
I	108256	+
I	80959	+
I	63812	+
I	152518	+
I	70431	+
I	188051	-
I	115317	+
I	144026	+
I	86462	-
I	63153	+
I	96399	-
I	142127	+
I	97757	-
I	56365	-
I	46006	-
I	164612	+
I	141031	+
I	195662	+
I	2998	-
I	134239	+
I	1553	+
I	60901	-
I	130064	-
I	180319	+
I	195237	-
I	139718	+
I	3751	-
I	24514	+
I	156465	+
I	153610	-
I	101030	+
I	134115	+
I	173885	+
I	64745	-
I	78898	-
I	132982	+
I	149081	-
I	43468	+
I	189754	-
I	89259	+
I	178929	+
I	109063	-
I	175931	-
I	76330	+
I	47029	-
I	175817	-
I	193186	-
I	111973	-
I	94661	+
I	82725	-
I	32804	+
I	134663	-
I	185836	+
I	186268	-
I	1186	+
I	29234	+
I	78575	-
I	60676	+
I	14815	-
I	105643	+
I	23177	+
I	8355	+
I	80102	-
I	112192	-
I	43630	-
I	22695	+
I	180937	-
I	88999	-
I	151739	+
I	76576	-
I	140396	-
I	190898	-
I	149092	+
I	87299	+
I	141954	+
I	162291	+
I	119676	+
I	96618	-
I	78650	-
I	73303	+
I	28097	+
I	29153	-
I	179226	+
I	45172	-
I	127435	+
I	77566	+
I	35892	+
I	72236	-
I	172084	+
I	142061	-
I	80383	-
I	70524	-
I	32049	-
I	153043	-
I	75048	+
I	73944	-
I	124158	+
I	38503	-
I	74383	+
I	4792	-
I	155123	+
I	50848	-
I	103905	+
I	72716	-
I	180619	+
I	49660	+
I	113902	-
I	10133	-
I	60993	-
I	121255	-
I	184098	-
I	62284	-
I	104219	+
I	76126	+
I	79975	-
I	151825	-
I	91216	+
I	128831	-
I	39904	+
I	191421	-
I	61672	-
I	149262	+
I	69790	-
I	82296	+
I	100966	+
I	171479	-
I	191106	-
I	165664	-
I	8726	+
I	168760	+
I	20369	-
I	48747	+
I	189510	+
I	130209	+
I	65192	+
I	78084	+
I	105141	+
I	125040	-
I	168260	-
I	162783	+
I	132172	+
I	165397	-
I	151802	-
I	26408	+
I	144102	+
I	181487	+
I	24140	-
I	134086	+
I	74891	+
I	11111	+
I	184390	-
I	84326	-
I	6611	-
I	155192	+
I	140924	-
I	18480	-
I	108107	+
I	117591	+
I	89984	+
I	69781	+
I	37320	+
I	154927	-
I	24076	-
I	151713	-
I	106028	+
I	22359	-
I	152907	+
I	145691	-
I	65396	-
I	58839	-
I	107260	-
I	136735	-
I	92588	-
I	141970	-
I	2860	-
I	190147	+
I	99844	-
I	82658	+
I	139054	+
I	121204	-
I	89630	+
I	74062	-
I	168164	-
I	126317	+
I	2513	-
I	144747	-
I	173958	-
I	175170	+
I	56859	-
I	196540	+
I	65085	-
I	120805	+
I	145518	-
I	132062	-
I	25284	+
I	100134	-
I	26150	-
I	66749	-
I	190647	+
I	56888	+
I	34965	+
I	15766	+
I	68105	-
I	37850	-
I	136974	-
I	4601	-
I	14504	+
I	170883	-
I	167654	-
I	131913	-
I	128959	-
I	64187	+
I	41586	-
I	61529	+
I	185465	+
I	156432	-
I	135701	+
I	128130	-
I	95134	+
I	151867	-
I	194176	-
I	39842	+
I	130333	-
I	47865	-
I	42484	-
I	49473	-
I	122569	-
I	121528	+
I	129340	-
I	7958	+
I	121468	+
I	59214	+
